,open,high,low,close,volume,log_return,volatility,trend_slope,volume_zscore,price_dist_ma,regime_wf_viterbi,prob_crash,prob_sideways,prob_bull,regime_wf_forward
2018-01-05,15145.0,17178.0,14819.78,16960.01,22917.78066891,0.1131884357911641,0.0712540258878726,0.0615558659410613,-0.3027502823499072,0.2637578703343761,0,0.9999999997608029,1.342738694385181e-39,2.390781472822376e-10,0
2018-01-06,16960.01,17174.0,16251.01,17098.99,14104.21391996,0.0081611774505382,0.0671985334877813,0.0633385875520241,-0.7382473526276018,0.2565408467724886,0,0.9999989333169883,2.6167486477961762e-20,1.0666833930578688e-06,0
2018-01-07,17099.0,17115.01,15755.01,16174.22,12341.08084887,-0.0556007807782317,0.0680353362392182,0.0627864688627191,-0.7974922356143155,0.1740927835725064,0,0.9999993411431557,7.05584747744457e-26,6.588565665815961e-07,0
2018-01-08,16174.22,16275.0,14000.0,14993.74,23151.96462195,-0.0757858359974461,0.0695865154801139,0.0599574202781478,-0.2246138567296237,0.0775104956688845,0,0.9999999811097953,1.4544998290281436e-33,1.8890556756815932e-08,0
2018-01-09,14993.73,15384.0,14230.0,14480.99,15384.62464501,-0.034796025874902,0.0687248329531462,0.0571094273739236,-0.5837411856336739,0.0314339341927458,0,0.9999999981055225,2.1173492197659997e-30,1.89473178695435e-09,0
2018-01-10,14481.0,14875.18,13550.01,14875.18,22664.54513634,0.0268572974126322,0.0673160589514371,0.0532410474232663,-0.1491835931796057,0.049396036326399,0,0.999999999906322,2.307739790167428e-30,9.365614139394445e-11,0
2018-01-11,14875.17,14970.0,12800.01,13308.06,28889.12130985,-0.1113241854864723,0.0707376565904343,0.0468030154454496,0.1833242636884864,-0.0678118827643817,0,0.9999999998717612,1.819402418466755e-48,1.2783999207047317e-10,0
2018-01-12,13308.06,14080.83,12900.0,13820.0,14816.77240977,0.0377469516271811,0.0678713705538041,0.0428017379962725,-1.0756746846985583,-0.0397396051742776,0,0.9999999999954525,3.3176486640387292e-37,4.123380134573773e-12,0
2018-01-13,13820.0,14500.0,13792.25,14187.95,10491.10485473,0.0262761944607646,0.0667788631057031,0.0410863511860793,-1.6302898568140043,-0.0222885909386862,0,0.9999999999381544,1.5615113913286932e-31,6.152965878480829e-11,0
2018-01-14,14187.94,14332.85,13110.0,13656.23,10783.39313813,-0.0381971850363897,0.0660848733622895,0.0389452023578162,-1.4125609715083305,-0.0651926128733871,0,0.9999999994497557,1.6905195711896783e-30,5.504587039826703e-10,0
2018-01-15,13656.23,14253.0,13416.0,13590.0,10511.84043108,-0.0048615996008463,0.0660871339169346,0.0352147965018713,-1.363740354196574,-0.0750307805798227,0,0.9999999999581632,1.7012282352022597e-31,4.209397336343019e-11,0
2018-01-16,13590.0,13643.66,9928.62,11570.01,62207.83296297,-0.1609178226536056,0.0696499765293253,0.0307062404061245,3.591909406572659,-0.2144425288416123,0,0.9999999999990905,1.1576906278255597e-79,8.488961907015399e-13,0
2018-01-17,11570.01,12358.89,9005.0,11200.01,63957.23278928,-0.0325017343516537,0.0697066736386615,0.0245026053946652,2.7735804257044685,-0.240853667422491,0,1.0,1.290500314457432e-58,1.8217286260544256e-16,0
2018-01-18,11204.64,12123.1,10687.21,11305.53,30134.64772622,0.0093773153838765,0.0690575194484508,0.0182283280938848,0.4799550774591429,-0.235121493275947,0,1.0,6.155100309874124e-54,9.49998013045789e-17,0
2018-01-19,11305.53,11973.99,11050.0,11498.99,15959.30876174,0.0169672188836415,0.0692138564974931,0.0137810310798855,-0.4754302292833959,-0.2237093402139338,0,1.0,1.7067268224307894e-50,1.2906767450514025e-16,0
2018-01-20,11499.0,12985.55,11498.99,12762.8,18749.95639326,0.1042754841555099,0.0683564255135363,0.010653861255544,-0.2542425355061057,-0.1405867387014812,0,1.0,3.589057271235419e-61,2.470911512971895e-18,0
2018-01-21,12762.8,12762.8,11118.0,11518.17,16426.17776825,-0.1026089010984021,0.0694511107162972,0.009012622467464,-0.4042527593834352,-0.2250104687308113,0,1.0,4.279817948079904e-50,8.877349825969954e-15,0
2018-01-22,11518.17,11849.0,10025.0,10766.7,24352.57045749,-0.0674677509514781,0.0705214345832484,0.0066296345213878,0.0957824054665032,-0.2750619422864548,0,1.0,1.7789158570522783e-53,9.886117402276684e-17,0
2018-01-23,10766.7,11370.0,9945.0,10824.94,21897.02947424,0.0053946936170785,0.066627112088176,0.0036864795631412,-0.0582725376317575,-0.2703357770917839,0,1.0,8.887538957055492e-51,5.867776331081401e-17,0
2018-01-24,10824.95,11450.0,10450.0,11356.79,15159.74617502,0.0479630717919066,0.0675998397197337,0.0010479841569733,-0.5107512990625785,-0.2341126659241933,0,1.0,3.081566156433698e-53,3.7877582167555864e-18,0
2018-01-25,11356.8,11690.0,10851.0,11118.0,13803.3994887,-0.0212503864086482,0.0675085886324597,-0.0055359400796714,-0.578756662168142,-0.2471987098023205,0,1.0,9.079708653386019e-43,2.7445152722952487e-17,0
2018-01-26,11118.0,11570.0,10305.0,11086.89,19343.28195401,-0.0028020873200014,0.0609463595931063,-0.0149958185522098,-0.1905121599980715,-0.2428422994570046,0,1.0,2.1478157965324262e-36,4.4222266956641644e-16,0
2018-01-27,11086.88,11494.08,10850.0,11319.0,12301.187315,0.0207194004390068,0.0612995824849673,-0.0213229922488491,-0.660404111440701,-0.2216239643159802,0,1.0,1.4588857532561266e-35,4.1948277758034977e-17,0
2018-01-28,11319.0,11697.24,11234.38,11536.0,13684.87204513,0.0189898508923101,0.0612729995733395,-0.0255195113344188,-0.5727278035540074,-0.2025623628928819,0,1.0,7.153665313224386e-33,2.1933733499700215e-17,0
2018-01-29,11536.0,11570.0,10840.0,11123.01,11166.05984506,-0.0364566448950758,0.0599438780746375,-0.0309589623023576,-0.6959529026777638,-0.2266555053380746,0,1.0,8.033988883724973e-30,7.295254582778541e-17,0
2018-01-30,11123.01,11150.0,9711.11,9995.0,27589.87336945,-0.106930967695154,0.0631623144810818,-0.0367603503326789,0.3655560371498155,-0.2983591544418414,0,1.0,2.7362749890076605e-47,9.428573370792283e-19,0
2018-01-31,9995.0,10299.95,9601.02,10099.99,19533.73809729,0.0104494657953502,0.062683834022689,-0.0390416878468475,-0.1644743265175877,-0.2833113591174792,0,1.0,1.6024595407653717e-40,2.1128113821349028e-20,0
2018-02-01,10099.99,10166.25,8400.0,9014.23,38171.97003425,-0.11372999394057,0.0628640257976742,-0.0432414083074813,1.0306626080851486,-0.353311931235353,0,1.0,3.061274895521755e-54,9.657139148535084e-20,0
2018-02-02,9014.22,9090.08,7540.0,8787.52,52039.26807721,-0.0254719067127795,0.0615328662203836,-0.0498199817408413,1.6912294800359655,-0.3622908576396662,0,1.0,4.0614745082919377e-47,5.8823826230978445e-21,0
2018-02-03,8787.52,9499.0,8115.48,9240.0,23700.98508963,0.0502093525592286,0.0626742332717506,-0.0568076755579469,-0.0700016739793076,-0.3210800030066457,0,1.0,1.538407599755587e-50,5.1560984919656785e-24,0
2018-02-04,9227.8,9350.0,7859.0,8167.91,24062.18195663,-0.1233288234611404,0.0665169232232882,-0.0646455373006504,-0.0885375005215073,-0.3895528836657185,0,1.0,1.5042366901204456e-59,1.1402309989269137e-25,0
2018-02-05,8167.9,8349.16,6425.75,6905.19,59578.69822102,-0.1679397594172216,0.073287430200215,-0.0732513714200113,1.859272591922192,-0.4741199901026089,0,1.0,7.770885343332802e-92,1.7592896370318822e-30,0
2018-02-06,6905.2,7948.89,5873.0,7688.46,91895.11062729,0.1074472006095715,0.0731254065616293,-0.0802363535110256,3.0010517335310998,-0.404167262747911,0,1.0,7.408682725970078e-93,1.6600882551608528e-34,0
2018-02-07,7688.47,8650.0,7212.82,7575.75,50916.57889564,-0.0147681469895361,0.0730696632459627,-0.0851569241957986,1.117511334993735,-0.4034120225453437,0,1.0,1.779278868927242e-61,3.8264838713913486e-34,0
2018-02-08,7575.76,8625.0,7550.0,8218.1,31649.57658512,0.0813866824027228,0.0760768307728004,-0.085931073532573,0.1493077011285252,-0.3442771595810976,0,1.0,1.3126397887338602e-75,4.868711983832013e-38,0
2018-02-09,8218.07,8700.0,7750.0,8671.01,27558.51614051,0.0536462388658884,0.0772637790045449,-0.0798214639135275,-0.0839266948070667,-0.3002244799159089,0,1.0,8.541856203388015e-64,1.558319921194552e-36,0
2018-02-10,8671.0,9090.0,8155.0,8547.49,24910.69248868,-0.0143476050659714,0.0724110722606754,-0.0694635026735746,-0.2340559459588817,-0.3038295276838428,0,1.0,2.058091740538615e-48,2.116699444388525e-30,0
2018-02-11,8547.48,8547.49,7851.0,8072.99,16804.11338411,-0.0571137508826856,0.0704411579242855,-0.0631012286630391,-0.6477847670073708,-0.3348891437691831,0,1.0,1.4921330695134066e-48,6.231240506064856e-28,0
2018-02-12,8073.0,8950.0,8072.99,8872.28,19718.28616707,0.0944078877987718,0.0734273191263492,-0.0554945141718545,-0.4860551252050595,-0.262537260558675,0,1.0,1.4566670716040502e-67,2.6127127905218726e-30,0
2018-02-13,8872.27,8925.0,8393.1,8520.01,13952.55754805,-0.0405142949645364,0.0736536536516542,-0.051612638617066,-0.7505689820431716,-0.28510083246554,0,1.0,6.372196095868998e-47,2.1334817395554416e-27,0
2018-02-14,8520.01,9482.5,8520.0,9472.98,24374.64430846,0.1060260210781216,0.0770070666934484,-0.0508598768837064,-0.2530530287577812,-0.1966209737272879,0,1.0,2.4704012315552385e-68,5.716144882733807e-31,0
2018-02-15,9472.98,10249.81,9342.46,10031.23,32372.79739747,0.0572596909312539,0.0782596612455689,-0.0507642829724838,0.1091327500116329,-0.1415075346883425,0,1.0,3.1389248579773027e-50,2.2275437650172692e-29,0
2018-02-16,10031.23,10307.68,9729.58,10167.49,17843.54690778,0.0134921487139869,0.0783621910837251,-0.0464484463266365,-0.6339314502133497,-0.1234206943718475,0,1.0,9.628503299365207e-42,4.799120869999617e-28,0
2018-02-17,10167.49,11149.0,10057.0,11121.5,20781.56168216,0.0896847965388294,0.0808606306834587,-0.0434195914094053,-0.5117211850451923,-0.0354445569819355,0,1.0,4.643478143351144e-53,6.231976821544426e-29,0
2018-02-18,11121.5,11299.1,10159.0,10380.04,26975.93580105,-0.0689954405167829,0.0820525587905756,-0.0380451214317602,-0.2258160888935454,-0.0958927629125002,0,1.0,4.104360355170981e-46,7.586566266097266e-27,0
2018-02-19,10380.03,11274.11,10297.39,11140.0,17634.43505308,0.070657503204273,0.0833206540717663,-0.0319344805627009,-0.751148708957551,-0.0250750521554216,0,1.0,1.0343320394571568e-49,3.9172513417306834e-28,0
2018-02-20,11140.0,11775.0,11000.0,11235.57,28425.12094891,0.0085424041636293,0.0796346740354813,-0.0266281501041003,-0.1699337223624576,-0.0128331158981965,0,1.0,2.852803763156655e-36,1.756960332245599e-23,0
2018-02-21,11235.57,11279.99,10250.0,10454.27,30042.03089218,-0.0720741312710848,0.0813985161805596,-0.0269113642064023,-0.1107422549801678,-0.0744409494145551,0,1.0,1.7068893463621007e-44,3.2400335957461804e-24,0
2018-02-22,10453.83,10900.0,9715.27,9830.0,28095.90851163,-0.0615715732326073,0.0784442825712544,-0.0304259509809899,-0.1913063473031912,-0.1215154346699628,0,1.0,3.165282139352263e-42,4.582674854888233e-24,0
2018-02-23,9830.0,10390.77,9576.43,10144.99,20779.94318193,0.0315410534109721,0.0783552602761575,-0.0352812200685748,-0.5245009585626663,-0.0851900536895226,0,1.0,4.2620062260632734e-41,6.419260315685833e-26,0
2018-02-24,10144.99,10494.14,9372.72,9688.62,19729.38570667,-0.0460279866700126,0.0785060819528735,-0.0440616904344804,-0.5700214837130081,-0.1147334057948211,0,1.0,8.922411677290626e-41,1.1104062120394375e-26,0
2018-02-25,9688.61,9850.0,9324.75,9597.99,11707.16167099,-0.0093982993482494,0.0731470777440591,-0.0544135964500594,-0.96459562567582,-0.1108259929308461,0,1.0,7.558777449979897e-35,3.803025640456512e-26,0
2018-02-26,9600.0,10447.74,9404.0,10300.0,19118.9938219,0.0705901936838048,0.0622151732663806,-0.0579101850068822,-0.4868171833139362,-0.03529075025532,0,1.0,1.1978484274118762e-31,3.1633777989501084e-20,0
2018-02-27,10300.0,10845.07,10133.33,10566.57,18240.52935154,0.0255513486727052,0.0588735854167257,-0.0568059575027359,-0.6643732274754215,-0.0020474207604078,0,1.0,4.8350477958841895e-22,1.449363215442352e-17,0
2018-02-28,10556.3,11044.0,10263.0,10307.27,19688.06956326,-0.0248457724074738,0.0591699007762649,-0.0556842049970002,-0.4632941711017186,-0.0188013750928601,0,1.0,6.1712664632066525e-22,2.713434883996335e-17,0
2018-03-01,10307.26,11075.0,10213.99,10895.92,15390.55106388,0.0555389357354753,0.0579691543814223,-0.0497935720877579,-1.1054065281571728,0.0451532341523975,0,1.0,2.0301680038235687e-23,3.290328031795141e-16,0
2018-03-02,10895.93,11149.0,10765.0,11000.0,13838.03908182,0.0095068655620737,0.0572336475718676,-0.0400084293058738,-1.2487314573000112,0.0598295150534234,0,1.0,1.1391014966820846e-17,2.8746871111852947e-14,0
2018-03-03,11000.01,11494.57,11000.0,11432.5,13198.55336472,0.0385649037517026,0.0572114451098693,-0.0334435107339771,-1.227464723833046,0.1065910936980128,0,0.9999999999990905,1.2952603042068328e-18,5.699972827253607e-13,0
2018-03-04,11432.51,11487.0,11041.0,11469.9,8635.84247054,0.0032660361573855,0.0549389242002939,-0.0302942804791413,-1.7855996351985812,0.11608376551224,0,0.999999999992724,9.44985688006026e-16,7.1418089483737246e-12,0
2018-03-05,11469.9,11645.74,11339.0,11377.54,11051.44857722,-0.0080849760941459,0.0521757424841928,-0.0267248590923008,-1.2829829337409018,0.1120280103990258,0,0.999999999573447,1.2977478191603738e-13,4.268070565430292e-10,0
2018-03-06,11371.5,11395.63,10565.85,10700.0,18565.88802786,-0.0613974951454521,0.0534080010866341,-0.0247353355659872,-0.193359734620213,0.0517476556593902,0,0.9999999994988684,1.539564205867351e-18,5.014977829140132e-10,0
2018-03-07,10700.0,10894.0,9400.0,9925.0,32486.56622749,-0.0751869148946063,0.0518787223552239,-0.023507878612981,1.7391772570541524,-0.0212652002691584,0,0.9999999792098608,1.121134076891389e-20,2.079024971627255e-08,0
2018-03-08,9925.0,10098.0,9050.0,9304.89,23426.7950493,-0.0645167581502054,0.052223662897704,-0.0226213275756347,0.5561250123327004,-0.0789736614433843,0,0.9999999998799467,1.6867429245979657e-19,1.201401170049851e-10,0
2018-03-09,9304.9,9410.0,8370.0,9255.0,42041.35761821,-0.0053761223975878,0.0520773772628471,-0.0213866804493197,2.599563298554493,-0.0801780425469188,0,0.9999999966184987,1.278022011394426e-16,3.381181168684912e-09,0
2018-03-10,9255.0,9518.77,8720.08,8795.44,17254.85640436,-0.0509305406620776,0.048265309938286,-0.0223513015851421,-0.4319536117165712,-0.1211291096375107,0,0.9999999993860911,2.3799209681249266e-14,6.136398157858116e-10,0
2018-03-11,8795.45,9760.0,8516.0,9533.88,21816.15454135,0.0806183648076292,0.0503027337453327,-0.023178189326519,0.1598280516810361,-0.0411542885643366,0,0.9999999998808562,9.573369501254597e-23,1.1893666853097638e-10,0
2018-03-12,9533.88,9890.0,8780.49,9120.0,21281.59414403,-0.0443819660847724,0.0479701726685454,-0.0248128243455837,0.0719303856027798,-0.078333282971793,0,0.9999999994579412,4.042587831519337e-13,5.420917895308878e-10,0
2018-03-13,9120.0,9472.88,8855.0,9145.41,17207.40199682,0.0027823099938181,0.0478780649913428,-0.0243391175017221,-0.3779872240381819,-0.0727267218910797,0,0.9999999993588062,2.2939470348975172e-11,6.183669708618631e-10,0
2018-03-14,9145.42,9340.0,7931.0,8207.02,28010.58833814,-0.1082622284913806,0.050793922958099,-0.0256257361625898,1.027312469292429,-0.1634310305966378,0,0.9999999999708962,9.173343675214252e-29,2.94942011076898e-11,0
2018-03-15,8207.02,8400.0,7666.0,8259.99,28014.23390561,0.0064334912897234,0.0495974033968361,-0.0265953474524137,1.0288500102899716,-0.1526822133460961,0,0.9999999998826752,2.714347512938675e-17,1.1760497411324509e-10,0
2018-03-16,8260.0,8600.0,7911.0,8275.0,16967.92912777,0.0018155443847258,0.0488220196029685,-0.0259549754792242,-0.3770239375339827,-0.1461622474569771,0,0.9999999998799467,3.8761778306261775e-15,1.202245658292014e-10,0
2018-03-17,8274.09,8349.82,7751.0,7857.6,13639.73308518,-0.0517577049602834,0.0490506545146008,-0.0278557561994447,-0.7574837476536761,-0.1837914205650365,0,0.9999999999554348,3.2261714391784654e-17,4.449164400801311e-11,0
2018-03-18,7857.59,8302.73,7310.0,8192.0,30536.54458381,0.0416768519943088,0.0503302456080969,-0.0311864682519393,1.2558899844063227,-0.1434914287978632,0,0.9999999999854481,2.302062785856022e-21,1.4571992218354318e-11,0
2018-03-19,8192.0,8757.5,8108.31,8589.0,25598.67320803,0.0473242464869357,0.0487557848718144,-0.0320722455520616,0.5945432263551204,-0.096415106626489,0,0.9999999999645297,3.409645217842209e-18,3.5909677227601585e-11,0
2018-03-20,8589.0,9046.26,8316.15,8900.0,20469.34145312,0.0355689619540063,0.0491545256659698,-0.0303758241138463,-0.0548474115281935,-0.0592971313382286,0,0.9999999999618012,7.392187426565108e-15,3.8360428334185916e-11,0
2018-03-21,8900.0,9174.0,8745.0,8891.81,16007.11697609,-0.0009206483858002,0.0490258760398105,-0.0267603790973717,-0.5829308682090454,-0.0579658938650678,0,0.9999999998826752,1.4714164236779717e-11,1.029456073149471e-10,0
2018-03-22,8891.81,9073.93,8467.27,8715.09,14990.23803367,-0.0200746224112576,0.0469324639622731,-0.022919593350468,-0.7047668926701268,-0.0739709468955714,0,0.9999999983401722,1.9900718792859268e-10,1.4610441277867328e-09,0
2018-03-23,8715.09,8927.81,8280.04,8927.1,15266.82554983,0.0240355881649942,0.0473494578651103,-0.0164625638598853,-0.6836992364337411,-0.05126798149582,0,0.9999999912124622,2.3761925757438957e-11,8.763905257532118e-09,0
2018-03-24,8927.8,8999.0,8508.0,8531.34,11863.31062337,-0.0453451523258928,0.046585637597729,-0.0107490520271038,-1.0884415523628086,-0.092833609452818,0,0.9999999299243452,3.8317287872567846e-11,7.003778853491497e-08,0
2018-03-25,8531.96,8670.0,8359.45,8453.0,9048.85236081,-0.0092250338333469,0.046434479231607,-0.0077080363521765,-1.4420737557265528,-0.0996568747934472,0,0.9999998303974424,2.624864353994889e-10,1.6933996394235674e-07,0
2018-03-26,8453.0,8498.0,7854.0,8145.0,19389.85130451,-0.0371171658927821,0.0466645023297317,-0.0054070517531152,-0.2238123945531933,-0.1324201273162013,0,0.9999997892146206,2.4954941301750355e-13,2.107846871826075e-07,0
2018-03-27,8144.99,8219.99,7757.0,7793.61,14987.73034205,-0.0441000748806051,0.0459690358902561,-0.0005630476784222,-0.7563710215797361,-0.1714172928569812,0,0.9999992066544529,1.876990431979354e-15,7.933456680352578e-07,0
2018-03-28,7793.61,8088.0,7727.76,7942.72,10966.69757001,0.0189516186917073,0.0443783051021818,0.0001627663141351,-1.161117472199385,-0.1560208521946068,0,0.999999049038249,3.092225185017906e-16,9.509614582636985e-07,0
2018-03-29,7942.73,7957.0,6905.0,7080.0,27812.00561903,-0.1149818781594823,0.0486081268582255,-0.0003467245275542,0.9714039541198012,-0.2468984982560381,0,0.9999999486562969,2.5504245405485946e-34,5.1343599430733526e-08,0
2018-03-30,7080.0,7275.35,6600.0,6848.01,29312.749662,-0.0333158085868797,0.0487707533258293,-0.0015918331005655,1.5063359563960617,-0.2694459641183703,0,0.99999999262036,8.887172419272764e-29,7.379659445349361e-09,0
2018-03-31,6848.01,7200.0,6780.0,6928.5,14951.4968471,0.0116852404378841,0.0483341825362313,-0.0052804454568343,-0.6851196386233908,-0.2581009148086334,0,0.9999999910050974,4.471008933016186e-27,8.994480999195327e-09,0
2018-04-01,6928.5,7044.46,6450.0,6816.01,15434.52280833,-0.016369082894544,0.0434975435890362,-0.0109317238709708,-0.5621288589466581,-0.2674298139463619,0,0.9999998695620974,1.6081250489662132e-21,1.3043763412843642e-07,0
2018-04-02,6816.01,7100.0,6777.28,7045.01,14317.14565509,0.0330453081339634,0.0442447971061056,-0.0137182854819885,-0.6752962117060044,-0.2411405302335862,0,0.9999999826350178,5.955811570855619e-25,1.7364830810012815e-08,0
2018-04-03,7045.01,7520.0,7016.8,7424.9,18923.19243902,0.0525196517885486,0.0463722131516221,-0.0158177202794712,0.006310055911417,-0.197718737341614,0,0.9999999981037035,5.332848931666678e-26,1.895930581844842e-09,0
2018-04-04,7424.91,7424.91,6708.46,6791.68,15332.55315937,-0.0891408829375269,0.0444944692400766,-0.0166541003733141,-0.4656146893480389,-0.2633886771561793,0,0.9999999683623179,2.6794243618852135e-24,3.163725891496211e-08,0
2018-04-05,6791.68,6933.11,6568.64,6785.85,14454.29416624,-0.0008587718617887,0.0443962318644252,-0.0188127864720916,-0.5328664358604028,-0.2597059538542898,0,0.9999999894553184,2.0370839889662837e-21,1.0544589902216213e-08,0
2018-04-06,6785.86,6847.0,6518.88,6619.01,10756.54967988,-0.0248937498474044,0.0444425929187799,-0.0226485716792967,-1.0700222296167463,-0.2724908258582858,0,0.9999999923302312,5.755978852417439e-20,7.669459885340022e-09,0
